2[um],2.25[um],2.5[um],2.75[um]
2.65760634927076,2.67673220460731,2.69192218544923,2.70409831712442
2.65385706583591,2.67338976812073,2.68894410948068,2.70143657974701
2.65011237185224,2.67004375974300,2.68595834121471,2.69876532341386
2.64637303440048,2.66669462194505,2.68296506276714,2.69608453130192
2.64263984943893,2.66334284100046,2.67996450802424,2.69339424298570
2.63891363423874,2.65998893950952,2.67695695521004,2.69069454701142
2.63519522073355,2.65663346983165,2.67394272036380,2.68798557438445
2.63148544965823,2.65327700829948,2.67092215160059,2.68526749284232
2.62778516537153,2.64992015010778,2.66789562404715,2.68254050180555
2.62409521127292,2.64656350478676,2.66486353536212,2.67980482791449
2.62041642573806,2.64320769218268,2.66182630176280,2.67706072107436
2.61674963850786,2.63985333888021,2.65878435449248,2.67430845094180
2.61309566747592,2.63650107501041,2.65573813667172,2.67154830379607
2.60945531582647,2.63315153139621,2.65268810048532,2.66878057974593
2.60582936948175,2.62980533699403,2.64963470466379,2.66600559023017
2.60221859482289,2.62646311659585,2.64657841222454,2.66322365577557
2.59862373665293,2.62312548876062,2.64351968844478,2.66043510398070
2.59504551637419,2.61979306394829,2.64045899904713,2.65764026769862
2.59148463035549,2.61646644283269,2.63739680859536,2.65483948339456
2.58794174846687,2.61314621477273,2.63433357912233,2.65203308965813
2.58441751276185,2.60983295642343,2.63126976891943,2.64922142585180
2.58091253628887,2.60652723047071,2.62820580678188,2.64640483088005
2.57742740201497,2.60322958447505,2.62514218030136,2.64358364206502
2.57396266184613,2.59994054981116,2.62207930561196,2.64075819411646
2.57051883572979,2.59666064069146,2.61901761274348,2.63792881818504
2.56709641082606,2.59339035326259,2.61595752192316,2.63509584098914
2.56369584073532,2.59013016476478,2.61289944294557,2.63225958400668
2.56031754477093,2.58688053274499,2.60984377449316,2.62942036272380
2.55696190726696,2.58364189431510,2.60679090345022,2.62657848593363
2.55362927691222,2.58041466544745,2.60374120423698,2.62373425507861
2.55031996610312,2.57719924030039,2.60069503817059,2.62088796363038
2.54703425030979,2.57399599056725,2.59765275285206,2.61803989650218
2.54377236745133,2.57080526484293,2.59461468157572,2.61519032948859
2.54053451727823,2.56762738800276,2.59158114275714,2.61233952872820
2.53732086076166,2.56446266058929,2.58855243937543,2.60948775018504
2.53413151949196,2.56131135820322,2.58552885842583,2.60663523914489
2.53096657509009,2.55817373089578,2.58251067037926,2.60378222972288
2.52782606863856,2.55505000256064,2.57949812864527,2.60092894437911
2.52471000013988,2.55194037032439,2.57649146903587,2.59807559343937
2.52161832801249,2.54884500393564,2.57349090922761,2.59522237461798
2.51855096863589,2.54576404515397,2.57049664822015,2.59236947254049
2.51550779595762,2.54269760714066,2.56750886578979,2.58951705826379
2.51248864117560,2.53964577385441,2.56452772193704,2.58666528879175
2.50949329251003,2.53660859945615,2.56155335632773,2.58381430658464
2.50652149507834,2.53358610772777,2.55858588772781,2.58096423906076
2.50357295088662,2.53057829151048,2.55562541343236,2.57811519808919
2.50064731894928,2.52758511216927,2.55267200868989,2.57526727947256
2.49774421554727,2.52460649909006,2.54972572612345,2.57242056241931
2.49486321463290,2.52164234921676,2.54678659515054,2.56957510900473
2.49200384838687,2.51869252663539,2.54385462140417,2.56673096362084
2.48916560792998,2.51575686221211,2.54092978615778,2.56388815241486
2.48634794418917,2.51283515329203,2.53801204575687,2.56104668271667
2.48355026891411,2.50992716346464,2.53510133106061,2.55820654245544
2.48077195583758,2.50703262240115,2.53219754689644,2.55536769956620
2.47801234196936,2.50415122576790,2.52930057153105,2.55253010138668
2.47527072901109,2.50128263521881,2.52641025616056,2.54969367404540
2.47254638487636,2.49842647846846,2.52352642442299,2.54685832184148
2.46983854529853,2.49558234944589,2.52064887193520,2.54402392661705
2.46714641550689,2.49274980852772,2.51777736585662,2.54119034712261
2.46446917195047,2.48992838284739,2.51491164448099,2.53835741837600
2.46180596404814,2.48711756667599,2.51205141685706,2.53552495101489
2.45915591594318,2.48431682186827,2.50919636243819,2.53269273064295
2.45651812824089,2.48152557836614,2.50634613076017,2.52986051716909
2.45389167970812,2.47874323475044,2.50350034114537,2.52702804413877
2.45127562891474,2.47596915883072,2.50065858243084,2.52419501805624
2.44866901579814,2.47320268826127,2.49782041271639,2.52136111769535
2.44607086313338,2.47044313117122,2.49498535912815,2.51852599339655
2.44348017789312,2.46768976679533,2.49215291759183,2.51568926634650
2.44089595248322,2.46494184609172,2.48932255260874,2.51285052783618
2.43831716584142,2.46219859233242,2.48649369702688,2.51000933849234
