2[um],2.25[um],2.5[um],2.75[um]
2.61942060340223,2.64064561324143,2.65851543768485,2.67346067718949
2.61598887116151,2.63744612729359,2.65557237403326,2.67077001362952
2.61257287979677,2.63425188969623,2.65262775785434,2.66807361424409
2.60917322578008,2.63106343836354,2.64968201127403,2.66537178183317
2.60579048259617,2.62788130286999,2.64673555696366,2.66266482510154
2.60242519923460,2.62470600270996,2.64378881635107,2.65995305686161
2.59907789887183,2.62153804573885,2.64084220800877,2.65723679241224
2.59574907772058,2.61837792677446,2.63789614619874,2.65451634807283
2.59243920402566,2.61522612634014,2.63495103955534,2.65179203985460
2.58914871718775,2.61208310953300,2.63200728989052,2.64906418225310
2.58587802699796,2.60894932500248,2.62906529110714,2.64633308714797
2.58262751296766,2.60582520402571,2.62612542820758,2.64359906279744
2.57939752373948,2.60271115966757,2.62318807638643,2.64086241291661
2.57618837656647,2.59960758601442,2.62025360019722,2.63812343582968
2.57300035684801,2.59651485747143,2.61732235278381,2.63538242368731
2.56983371771201,2.59343332811431,2.61439467516818,2.63263966174110
2.56668867963466,2.59036333108701,2.61147089558725,2.62989542766819
2.56356543009000,2.58730517803794,2.60855132887152,2.62714999093940
2.56046412322337,2.58425915858770,2.60563627585945,2.62440361222501
2.55738487954403,2.58122553982232,2.60272602284184,2.62165654283279
2.55432778563416,2.57820456580669,2.59982084103076,2.61890902417347
2.55129289387259,2.57519645711353,2.59692098604859,2.61616128724892
2.54828022217376,2.57220141036423,2.59402669743251,2.61341355215911
2.54528975374351,2.56921959777863,2.59113819815100,2.61066602762394
2.54232143685509,2.56625116673157,2.58825569412867,2.60791891051650
2.53937518465014,2.56329623931507,2.58537937377674,2.60517238540464
2.53645087497047,2.56035491190577,2.58250940752653,2.60242662409792
2.53354835022772,2.55742725473811,2.57964594736428,2.59968178519741
2.53066741731853,2.55451331148458,2.57678912636547,2.59693801364606
2.52780784759346,2.55161309884525,2.57393905822794,2.59419544027759
2.52496937688811,2.54872660614931,2.57109583680311,2.59145418136221
2.52215170562456,2.54585379497223,2.56825953562526,2.58871433814760
2.51935449899082,2.54299459877259,2.56543020743936,2.58597599639413
2.51657738720528,2.54014892255288,2.56260788372807,2.58323922590316
2.51381996587164,2.53731664254929,2.55979257423934,2.58050408003794
2.51108179642884,2.53449760595507,2.55698426651593,2.57777059523648
2.50836240669821,2.53169163068250,2.55418292542892,2.57503879051625
2.50566129152885,2.52889850516789,2.55138849271714,2.57230866697072
2.50297791353974,2.52611798822407,2.54860088653477,2.56958020725771
2.50031170395528,2.52334980894378,2.54582000100962,2.56685337508008
2.49766206352886,2.52059366665713,2.54304570581413,2.56412811465892
2.49502836354714,2.51784923094516,2.54027784575163,2.56140435019991
2.49240994690577,2.51511614171057,2.53751624035972,2.55868198535319
2.48980612924586,2.51239400930590,2.53476068353273,2.55596090266734
2.48721620013887,2.50968241471774,2.53201094316446,2.55324096303780
2.48463942430660,2.50698090980501,2.52926676081249,2.55052200514999
2.48207504286220,2.50428901758758,2.52652785138418,2.54780384491729
2.47952227455727,2.50160623258069,2.52379390284443,2.54508627491358
2.47698031702025,2.49893202116921,2.52106457594412,2.54236906380002
2.47444834797093,2.49626582201479,2.51833950396784,2.53965195574506
2.47192552639652,2.49360704648806,2.51561829249827,2.53693466983647
2.46941099367494,2.49095507911678,2.51290051919416,2.53421689948352
2.46690387463172,2.48830927804049,2.51018573357773,2.53149831180706
2.46440327851784,2.48566897546106,2.50747345682646,2.52877854701428
2.46190829989650,2.48303347807843,2.50476318156352,2.52605721775467
2.45941801942785,2.48040206749988,2.50205437163989,2.52333390845264
2.45693150454182,2.47777400061132,2.49934646190074,2.52060817461147
2.45444780998970,2.47514850989839,2.49663885792731,2.51787954208254
